,Unnamed: 0,neg_prob,pos_prob,neg_vader,neu_vader,pos_vader,sentence,dict,identifier,sentiment,only pos or neg
1325,1325,0.9999750357329076,2.496426708308785e-05,0.0,1.0,0.0,I have been without medication (citalopram and Abilify) for over three weeks now.,pobj,-1,neu_vader,pos_vader
1326,1326,0.9998993124424604,0.00010068755755640624,0.0,1.0,0.0,I went to the DHS office again this morning telling them I need medication  now.,dobj,-1,neu_vader,pos_vader
1328,1328,0.9998530160095164,0.00014698399048426847,0.198,0.6609999999999999,0.141,"So I was bored and decided to ask people online if they were stuck on an island with a schizophrenic off their meds and a rapist and they had to trust one to get off, who would they trust.",pobj,-1,neu_vader,neg_vader
1329,1329,0.9963177232776812,0.003682276722314569,0.129,0.823,0.048,"First things first, there is a message by some advanced beings (I don't 100% know who they are, but I think they are advanced humans from the future) that are sending us ALL a message warning us of the tragedies that we can prevent if we just stand up as one together and fight the tyrants of today, except there is one thing, the neo mkultra group/project is intercepting that message and giving us bad thoughts so that we all get seen by psychiatrists (now I'm not saying psychiatrists know about this, but some probably do) and they give us medication so we shut up, some hospitals might even implant a thing into our brain to slow release anti psychotics and we can never come out of them, this is sad for these people (DO NOT think this happened to you, because it most likely did not, this just happens to a very few and select people).",dobj,-1,neu_vader,neg_vader
1330,1330,0.9991999393781924,0.0008000606217880012,0.0,1.0,0.0,I am a student and I am studying psychotropic medications in a course I am taking right now.,dobj,-1,neu_vader,pos_vader
1331,1331,0.9998005471370164,0.0001994528629730123,0.168,0.8320000000000001,0.0,He's been taking meds for years but I'm not seeing any improvement in his health at all.,dobj,-1,neu_vader,neg_vader
1332,1332,0.999975720191538,2.427980847652788e-05,0.261,0.633,0.106,I'm so sad and so exhausted from my medication and I'm just ready to blow my brains out.,pobj,-1,neu_vader,neg_vader
1333,1333,0.9996345173394934,0.00036548266051365916,0.0,1.0,0.0,M's parents don't seem to be enforcing the treatment and M confesses that she isn't taking her medication.,dobj,-1,neu_vader,pos_vader
1334,1334,0.9744998373069554,0.025500162693046908,0.0,1.0,0.0,"I know big pharma makes money with the drugs, so I believe they prefer someone who will have to live all his life taking these medications instead of a cure.",dobj,-1,neu_vader,pos_vader
1335,1335,0.9999609554514722,3.90445485419875e-05,0.193,0.807,0.0,I am diagnosed with Schizophrenia and take my medication but things are not getting better.,dobj,-1,neu_vader,neg_vader
1336,1336,0.9992955711816244,0.0007044288183690892,0.14400000000000002,0.7609999999999999,0.095,It's so bad I'm tempted to start taking brief breaks from the medication to relieve myself from the symptoms for a couple nights.,pobj,-1,neu_vader,neg_vader
1337,1337,0.9999959854890896,4.0145109097006325e-06,0.0,1.0,0.0,Anyone else take this medicine?,dobj,-1,neu_vader,pos_vader
1340,1340,0.9994692171206412,0.0005307828793611005,0.177,0.741,0.08199999999999999,I'm pretty fucked because without the meds I will go get into lots of trouble but to quit treatment would forego any hospitalization.,pobj,-1,neu_vader,neg_vader
1341,1341,0.999880967410533,0.00011903258947314756,0.314,0.6859999999999999,0.0,"I had no problems doing an extensive routine while on medication,  but struggle with the basics off medication.",dobj,-1,neu_vader,neg_vader
1342,1342,0.9999597096747204,4.029032529200014e-05,0.278,0.722,0.0,Refusing his meds and now he is psychotic.,dobj,-1,neu_vader,neg_vader
1343,1343,0.9995123243138412,0.0004876756861735448,0.098,0.902,0.0,So I've been off of my medication for months now and I just wanted to know what exactly you're warning signs are for a relapse?,pobj,-1,neu_vader,neg_vader
1344,1344,0.9994130695306126,0.0005869304693979,0.08,0.775,0.145,One interesting fact that you learn about at the end of the movie is that he he started getting better in 1992 after suffering from years of misdiagnosis and under and over medication.,pobj,-1,neu_vader,pos_vader
1345,1345,0.9994798152438438,0.0005201847561690033,0.19,0.81,0.0,"But I don't want to take it any further, such as getting another official diagnoses and being forced to take meds.",dobj,-1,neu_vader,neg_vader
1346,1346,0.9997175013166991,0.00028249868330780184,0.1,0.7829999999999999,0.11699999999999999,"If my mother/family knows I definitely have it, then I will be given an ultimatum, either take the meds or get lost.",dobj,-1,neu_vader,pos_vader
1347,1347,0.9990329353344924,0.000967064665497288,0.255,0.6509999999999999,0.094,"I don't want the meds, they're trash and do more harm than good, I already had 5mg abilify for a month +/- &amp; it just made me feel shitty.",dobj,-1,neu_vader,neg_vader
1348,1348,0.999978934931063,2.106506894415108e-05,0.21600000000000003,0.784,0.0,They will force meds upon me &amp; if I refuse.,dobj,-1,neu_vader,neg_vader
1349,1349,0.9999274396770516,7.256032295143004e-05,0.391,0.609,0.0,im scared im not sure wether or not i took my meds last night im getting panicy and am having thoughts of suicide i dont know if i should take them now out of fear ill od and die,dobj,-1,neu_vader,neg_vader
1350,1350,0.9998223433808064,0.00017765661918210828,0.039,0.5710000000000001,0.39,"Now that I'm on medication and I feel hopeful that they will work, I want friends, I was serious friends that I can talk to, share secrets with etc.",pobj,-1,neu_vader,pos_vader
1351,1351,0.9995155412468519,0.00048445875316494074,0.078,0.7929999999999999,0.129,"I've had a psychotic episode that lasted 2 days:

* auditive hallucination (hospital sounds I've never heard before in my life)
* smelled like hospital medicine or something; when I approached people that probably had a sweet smelling perfume it would smell like lavender room spray
* made me freak out, I thought I was in a coma in reality

It stopped after 2 days.",pobj,-1,neu_vader,pos_vader
1352,1352,0.9998863305833422,0.00011366941663846543,0.23,0.745,0.026000000000000002,"I've had an other one that lasted 1 day(4 months later):

* smelled like incense, Initially I freaked out thinking I'm in hell, but I stopped thinking that because it would've caused some terrible paranoid decisions

Then it stopped (again, without taking medicine) then I went to see the doctor again, took zyprexa for 6 months till this day and I'm still taking it.",dobj,-1,neu_vader,neg_vader
1353,1353,0.9999488784574362,5.1121542569558706e-05,0.0,1.0,0.0,I am also now on medication.,pobj,-1,neu_vader,pos_vader
1354,1354,0.9999652382736212,3.476172638082436e-05,0.15,0.7509999999999999,0.099,"Most people think that dating bipolar people who are not on medication is an extremely bad idea, and I agree with this.",pobj,-1,neu_vader,neg_vader
1355,1355,0.9985781821393528,0.0014218178606327664,0.201,0.732,0.067,"I do not think I would date an unmedicated woman either, but I also know that a lot of the medications have quite severe side effects that could make the bipolar person emotionally unresponsive and dull, which is still better than being off meds but much worse than a neurotypical person.",pobj_dobj,-1,neu_vader,neg_vader
1357,1357,0.9997644257974594,0.00023557420255778346,0.0,1.0,0.0,How many times did you have to swap meds until you found the right one?,dobj,-1,neu_vader,pos_vader
1358,1358,0.9996031741031964,0.0003968258967992257,0.0,1.0,0.0,How does it compare to being off the meds?,pobj,-1,neu_vader,pos_vader
1359,1359,0.9865051156905824,0.013494884309407672,0.0,1.0,0.0,And I know that a common medication for the disease does sort of the opposite of a DRI.,dobj,-1,neu_vader,pos_vader
1360,1360,0.9999796863707994,2.0313629218935402e-05,0.22699999999999998,0.773,0.0,He will not take any other medicine prescribed because he thinks it will give him cancer.,dobj,-1,neu_vader,neg_vader
1363,1363,0.9952371255189024,0.0047628744810975475,0.0,0.884,0.11599999999999999,"Though he seems more stable in there, he quits taking his meds the day he gets out of the hospital.",dobj,-1,neu_vader,pos_vader
1364,1364,0.9975731921843328,0.0024268078156504808,0.0,0.887,0.113,"We've been able to get him to take his meds for about 3 whole weeks almost 2.5 years ago, and were lucky now to have him take them 2 days in a row when he actually agrees to get prescribed them.",dobj,-1,neu_vader,pos_vader
1365,1365,0.9982480254088336,0.0017519745911705894,0.0,1.0,0.0,"He refuses all medication except marijuana and occasionally a 'benzo', except every time he gets marijuana, he believes its been tampered with.",dobj,-1,neu_vader,pos_vader
1368,1368,0.999943463476874,5.653652311525259e-05,0.0,1.0,0.0,"They've tried multiple medications on her, and nothing seems to work.",dobj,-1,neu_vader,pos_vader
1369,1369,0.998557711369995,0.0014422886300071859,0.07200000000000001,0.9279999999999999,0.0,"I'm just so done, it is so hard to remember to take my medicine, I have a pill sorter things that has a lot of colors on it.",dobj,-1,neu_vader,neg_vader
1370,1370,0.9999903670582996,9.632941698805676e-06,0.0,1.0,0.0,How do you remind yourself to take your medicine?,dobj,-1,neu_vader,pos_vader
1371,1371,0.999940776831744,5.922316826443256e-05,0.203,0.735,0.061,"Anyway, after that, I never talked about these sypmtomes again and talked about anxiety, depression and things like that, I got medication and actually, even though I wasn´t treated for it, my schizophrenic sympotomes became much weaker.",dobj,-1,neu_vader,neg_vader
1372,1372,0.9999741970789724,2.580292104059811e-05,0.149,0.799,0.052000000000000005,"I can´t take my meds, because I can´t afford them and because my finances are so bad that I want to donate blood, which I can´t while being on meds...",pobj,-1,neu_vader,neg_vader
1373,1373,0.9819197150050556,0.018080284994962528,0.0,0.7979999999999999,0.20199999999999999,"These are some studies that I found to help me find out: [Here](http://www.schizophrenia.com/szresearch/archives/001061.html) is a study that suggests nicotine helps with our ability to process information, cognitive function, and reduce the side affects of medication.",pobj,-1,neu_vader,pos_vader
1374,1374,0.9999004867364696,9.951326352708124e-05,0.0,1.0,0.0,He needs to stay at his father's house and take his medication.,dobj,-1,neu_vader,pos_vader
1375,1375,0.9903251936465954,0.009674806353393092,0.115,0.885,0.0,"Both my therapist and my physc are aware of this, they've been aware since I had to go to a partial program in October because I was seriously thinking of killing myself (wherein they changed my meds to a relatively high dose of Effexor and something I cant remember the name of for sleep.",dobj,-1,neu_vader,neg_vader
1377,1377,0.9997754945817552,0.00022450541824926325,0.0,1.0,0.0,He was under various medications (small doses) for the past two years.,pobj,-1,neu_vader,pos_vader
1378,1378,0.9997998628431556,0.00020013715686358234,0.0,0.71,0.29,We realize he needs to be under medication all his life but is there hope that he can take care of himself?,pobj,-1,neu_vader,pos_vader
1379,1379,0.9998035582509602,0.000196441749040958,0.0,1.0,0.0,Anyone have a similar experience with meds?,pobj,-1,neu_vader,pos_vader
1380,1380,0.9999812728981758,1.8727101809821907e-05,0.368,0.632,0.0,I stopped taking medicine for my anxiety and depression (Cymbalta and Vistaril) because Cymbalta gave me the shits and made me feel drunk while Vistaril made me sleepy.,dobj,-1,neu_vader,neg_vader
1383,1383,0.9998835525793838,0.000116447420605647,0.0,1.0,0.0,He has told me that he is schizophrenic and takes his meds every morning and every night.,dobj,-1,neu_vader,pos_vader
1384,1384,0.9936753417951965,0.006324658204798376,0.331,0.669,0.0,"Since then, she has put on a considerable amount of weight, became very depressed and started taking medication to battle her problems.",dobj,-1,neu_vader,neg_vader
1385,1385,0.9999738903922104,2.6109607770863612e-05,0.0,1.0,0.0,"When she would take her medication, mainly Zyprexa(sp?)",dobj,-1,neu_vader,pos_vader
1387,1387,0.9991966296742878,0.0008033703256938004,0.099,0.733,0.168,I have a friend in his early 20's who suddenly stopped taking his medication without informing his doctors.,dobj,-1,neu_vader,pos_vader
1388,1388,0.999948812288818,5.1187711177470866e-05,0.0,0.882,0.11800000000000001,What can I do to convince him to go back on his medications and stay on them?,pobj,-1,neu_vader,pos_vader
1389,1389,0.9991663763880942,0.0008336236119186811,0.109,0.8909999999999999,0.0,I talked to my psychiatrist today about it and he said it could be a side effect from the medication I'm on or my illness.,pobj,-1,neu_vader,neg_vader
1390,1390,0.978775332286666,0.02122466771334528,0.057,0.89,0.054000000000000006,"It seems like a lot of what I read shows that professionals don't know the difference on many issues whether it's a side effect of the medication or the illness, but shouldn't they know.",pobj,-1,neu_vader,neg_vader
1391,1391,0.9998017003751898,0.0001982996247958387,0.41100000000000003,0.428,0.161,"I feel so lonely, really lonely, I never felt it this bad before the meds well, I actually liked being lonely before.",pobj,-1,neu_vader,neg_vader
1393,1393,0.9999090137816108,9.098621837394076e-05,0.0,0.89,0.11,"For those of you who have taken meds or are on them now, how well do they work?",dobj,-1,neu_vader,pos_vader
1394,1394,0.997297680570672,0.0027023194293121057,0.054000000000000006,0.8440000000000001,0.102,"My symptoms have been worse lately, but I'm also starting a new job in September so I don't know if now's a good time to try out a new medication, especially if it requires a blood test once a week.",dobj,-1,neu_vader,pos_vader
1395,1395,0.999814521859758,0.0001854781402412941,0.042,0.6990000000000001,0.259,"After her layoff, my mom offered to pay for her health insurance but she said she was feeling great and didn't need medication.",dobj,-1,neu_vader,pos_vader
1396,1396,0.999907302717616,9.269728239104655e-05,0.174,0.826,0.0,She stopped taking the medications and then the spiral continued.,dobj,-1,neu_vader,neg_vader
1397,1397,0.9993900630022182,0.0006099369977698507,0.0,0.826,0.174,I want to help my aunt and I feel that she should take the medications that turned her back to her normal self.,dobj,-1,neu_vader,pos_vader
1398,1398,0.9999904922723108,9.50772770591759e-06,0.258,0.682,0.06,"But even then I don't want anyone to know it besides a few people
I'm not sure what I want
I want to not pretend but if I weren't what would be the point I mean hell
But at the same time people don't understand me like they think I'm fine or I'll get better but I'm barely able to hide how much I want to shout and scream and break things and kick and punch and shit and it's not changing and if it were to start to or I'd have to take medicine or something I'd go crazy I can't live like that",dobj,-1,neu_vader,neg_vader
1399,1399,0.9999528830791612,4.711692085078734e-05,0.184,0.816,0.0,She is refusing all her medications and and is starting to slip medically.,dobj,-1,neu_vader,neg_vader
1400,1400,0.999883127644282,0.00011687235572850659,0.0,0.8109999999999999,0.18899999999999997,My wife has POA for health issues so hopefully we can force her to take meds.,dobj,-1,neu_vader,pos_vader
1401,1401,0.9999800864395908,1.9913560414014586e-05,0.0,0.8490000000000001,0.151,Can she live on her own successfully with medication or will we have to be watching over her constantly?,pobj,-1,neu_vader,pos_vader
1403,1403,0.9999228485509566,7.715144905526881e-05,0.0,1.0,0.0,Do you think it has something to do with medication?,pobj,-1,neu_vader,pos_vader
1405,1405,0.991092102862415,0.0089078971375656,0.0,1.0,0.0,"This is aided by the fact that I do not own a firearm, and I am not given large doses of medication.",pobj,-1,neu_vader,pos_vader
1406,1406,0.9999550124166836,4.498758330211007e-05,0.0,1.0,0.0,"I even here my neighbors talking about my current doctor, the medications I take, and my former doctors.",dobj,-1,neu_vader,pos_vader
1407,1407,0.9964721092620792,0.003527890737914969,0.18899999999999997,0.8109999999999999,0.0,"I just take the medication, sometimes I think the other things are a waste of time.",dobj,-1,neu_vader,neg_vader
1408,1408,0.999836544619106,0.00016345538089424162,0.0,1.0,0.0,"I am on medications now so my symptoms have decreased some, but not a lot.",pobj,-1,neu_vader,pos_vader
1410,1410,0.9997857123829428,0.0002142876170702069,0.0,1.0,0.0,i have not found a medication that works and haven't been taking anything lately.,dobj,-1,neu_vader,pos_vader
1411,1411,0.9946802022334246,0.005319797766575611,0.0,1.0,0.0,"He had a few years in which it was in remission, during that time he went off meds.",dobj,-1,neu_vader,pos_vader
1412,1412,0.9983357730554371,0.0016642269445494276,0.0,1.0,0.0,"I talked to him yesterday about getting treatment, and he was very resistant to the idea of medication.",pobj,-1,neu_vader,pos_vader
1413,1413,0.9998860079458204,0.00011399205418841211,0.0,0.725,0.275,Does anyone know of successful treatment options that don't involve medication?,dobj,-1,neu_vader,pos_vader
1414,1414,0.9999881775807384,1.1822419249935181e-05,0.239,0.596,0.165,I stopped taking the meds because I didn't like how stupid they made me feel.,dobj,-1,neu_vader,neg_vader
1415,1415,0.9999527708805892,4.722911939506736e-05,0.0,0.882,0.11800000000000001,"The first thing they told me was that, since I've tried so many medications and have been hospitalized so many times I probably need residential care.",dobj,-1,neu_vader,pos_vader
1416,1416,0.999968554473762,3.144552624393455e-05,0.0,1.0,0.0,Im going to get put on meds today too.,pobj,-1,neu_vader,pos_vader
1417,1417,0.9999637452626988,3.6254737317263615e-05,0.0,1.0,0.0,"How do I function, given meds aren't an option yet?",pobj,-1,neu_vader,pos_vader
1419,1419,0.9999505639514124,4.9436048595458535e-05,0.0,0.9129999999999999,0.087,"I think if I could stay on meds AND do holistic it might be worth it, especially if I can get off these anti-psychotis...",pobj,-1,neu_vader,pos_vader
1420,1420,0.9998352911747304,0.00016470882526714275,0.217,0.738,0.044000000000000004,"I'm terrified of taking meds for my disorder, since when I did my weight got over 400 pounds (my schizophrenic cousin did as well and died of heart failure), and I couldn't even think or function (I'm 200 pounds lighter now).",dobj,-1,neu_vader,neg_vader
1421,1421,0.9979350038198548,0.002064996180126834,0.187,0.813,0.0,"There's also other paranoid things about the meds I'm scared of, but I don't wanna get into that.",pobj,-1,neu_vader,neg_vader
1422,1422,0.9987773452826506,0.001222654717339691,0.0,1.0,0.0,"I can't cope with all this, but I can't deal with the side-effects of the meds.",pobj,-1,neu_vader,pos_vader
1424,1424,0.9998973695988154,0.00010263040118922576,0.0,1.0,0.0,"Even though my symptoms have been reduced greatly by medication to the point where I can function normally, I still have some flashbacks to the delusions (and other beliefs) I used to have/still have.",pobj,-1,neu_vader,pos_vader
1426,1426,0.9999380952228041,6.190477718965564e-05,0.0,1.0,0.0,But the thing is I wanna be off meds when I do it.,pobj,-1,neu_vader,pos_vader
1427,1427,0.9998614132184596,0.00013858678152267666,0.0,0.804,0.196,"I wanna be off meds for good, and I think changing my diet, exercising at least once a week since now I do nothing, could really change and help me.",pobj,-1,neu_vader,pos_vader
1428,1428,0.9994882081969192,0.0005117918030922425,0.147,0.647,0.205,The worst part of my meds is that they increase appetite or make me gain weight as its own side effect.,pobj,-1,neu_vader,pos_vader
1429,1429,0.9898312192223556,0.01016878077766238,0.086,0.863,0.051,"That's a big part of why I want to stop meds, that and the side effect of throwing up after I take them every now and then.",dobj,-1,neu_vader,neg_vader
1430,1430,0.9999522694653908,4.773053462615089e-05,0.0,1.0,0.0,I haven't been very consistent with my meds lately.,pobj,-1,neu_vader,pos_vader
1431,1431,0.9993481219033896,0.0006518780966205805,0.0,0.812,0.188,Then I'm gonna try and get the psychiatrist to agree with me that this is worth a shot to try without meds.,pobj,-1,neu_vader,pos_vader
1433,1433,0.9975871834663852,0.002412816533603989,0.311,0.618,0.071,"A friend of mine whom I have known for around a decade has recently been going through some major depression, abusing alcohol (while on medication) and contemplating suicide has recently been scaring me with his actions.",pobj,-1,neu_vader,neg_vader
1437,1437,0.9995659653789832,0.0004340346210019955,0.0,0.868,0.132,"He is under care of a ""professional"" and on psychiatrist prescribed medication, so I'm not seeking this advice as his only treatment plan.",pobj,-1,neu_vader,pos_vader
1438,1438,0.9982826754703616,0.001717324529636571,0.124,0.684,0.192,"A friend has schizophrenia, has been previously committed for a week, was on medication but stopped taking it.",pobj,-1,neu_vader,pos_vader
1439,1439,0.9998077790293256,0.00019222097065719942,0.11699999999999999,0.797,0.087,"He refuses to take medicine or go to therapy, and any time we suggest anything like that, he becomes more distant and distrustful of us.",dobj,-1,neu_vader,neg_vader
1440,1440,0.9958337676276916,0.00416623237229787,0.038,0.8640000000000001,0.098,"Me, I'm not that kind, nowadays I use an injection type of medicine monthly and I used to think in my hardcore psychosis that I have telepathic abilities and superpowers like an ability to manipulate people etc but I was a lot on drugs in my past and drugs triggered my schizophrenia.",pobj,-1,neu_vader,pos_vader
1441,1441,0.997615784152926,0.0023842158470919073,0.0,0.8740000000000001,0.126,"I'm on a number of medications, mentionably Risperidone, Divaloprex, and Lamictal.",pobj,-1,neu_vader,pos_vader
1442,1442,0.9999835939611702,1.6406038823465132e-05,0.159,0.736,0.105,I am constantly being switched on and off medications and unrelenting paranoia is not reason enough to drop out and seek full-time help.,pobj,-1,neu_vader,neg_vader
1444,1444,0.9971521232514744,0.002847876748531914,0.0,0.8390000000000001,0.161,"I'm not as in control as I was on the meds, but I seem to be safe for society for the time being.",pobj,-1,neu_vader,pos_vader
1445,1445,0.9998137009348068,0.00018629906520817432,0.0,1.0,0.0,"Especially being on the medicine, how will they know if I'm nearly symptomless because of the medicine.",pobj,-1,neu_vader,pos_vader
1446,1446,0.9999645828038952,3.541719610136187e-05,0.196,0.804,0.0,My questions are:  (1) Can she refuse to take medication?,dobj,-1,neu_vader,neg_vader
1447,1447,0.9999864961871878,1.3503812812980146e-05,0.0,1.0,0.0,I think with my medicine I'm becoming more aware.,pobj,-1,neu_vader,pos_vader
1448,1448,0.9999841191668836,1.5880833097536436e-05,0.0,1.0,0.0,"For those who do not take medication (if anyone) or are medicated, what are some control techniques you use?",dobj,-1,neu_vader,pos_vader
1449,1449,0.999786298501046,0.0002137014989688956,0.0,1.0,0.0,"I don't know if it's side effects of medication, because these happen so often.",pobj,-1,neu_vader,pos_vader
1451,1451,0.9995402772210448,0.0004597227789502719,0.0,1.0,0.0,With my previous medication (Amisulpride 200mg) I slept 12 hours a day on average.,pobj,-1,neu_vader,pos_vader
1452,1452,0.9993526286280784,0.0006473713719029087,0.0,1.0,0.0,"I'm on medication now, going on day three of it.",pobj,-1,neu_vader,pos_vader
1453,1453,0.9993685661379405,0.0006314338620457718,0.08,0.92,0.0,"Here's what gets me, he's dodging the subject of diagnosis and has got me on particular meds.",pobj,-1,neu_vader,neg_vader
1455,1455,0.9999595635751138,4.043642489142058e-05,0.0,1.0,0.0,Standard (from what I skimmed on here) medication for people with Schizophrenia.,pobj,-1,neu_vader,pos_vader
1456,1456,0.9979451700479848,0.0020548299520085364,0.0,0.8959999999999999,0.10400000000000001,"When I was in high school I got my first job and started supporting her financially by putting food in the fridge for her, now I'm paying for medications, making sure she's bringing up symptom changes with her mental health physician, and still assisting her in other was financially.",pobj,-1,neu_vader,pos_vader
1458,1458,0.9998253081972728,0.0001746918027197725,0.19699999999999998,0.6579999999999999,0.145,"So last night I got bored at asked people if they were stuck on an island with a schizophrenic off their meds and a rapist and they had to trust one to get off, who would they trust.",pobj,-1,neu_vader,neg_vader
1459,1459,0.9999879438676618,1.2056132327509454e-05,0.0,0.9,0.1,"**Schizophrenic off meds:**

Schizophrenic-3

Rapist-7

**Schizophrenic on meds:**

Schizophrenic-4

Rapist-6

These numbers surprise me and I'm trying to understand this.",pobj,-1,neu_vader,pos_vader
1460,1460,0.9999744726709936,2.5527329025457854e-05,0.309,0.691,0.0,It was partly my fault for stopping my medication at times.,dobj,-1,neu_vader,neg_vader
1461,1461,0.9922225870116904,0.0077774129883143184,0.085,0.8340000000000001,0.081,"I wanted to believe that I could do well for myself without the help of medication, but it never lasted.",pobj,-1,neu_vader,neg_vader
1463,1463,0.999099786050062,0.0009002139499216476,0.15,0.85,0.0,I've been on meds for a while now and have noticed a lack of sexual urges.,pobj,-1,neu_vader,neg_vader
1465,1465,0.9922863996738872,0.007713600326119891,0.0,1.0,0.0,"took some meds, and i snapped out of it in a few days.",dobj,-1,neu_vader,pos_vader
1466,1466,0.9997076793915962,0.00029232060839078533,0.313,0.687,0.0,"i'm not on meds at all, i just needed them to get out of that crazy episode.. and i mean fucking crazy as shit.",pobj,-1,neu_vader,neg_vader
1467,1467,0.9985940155812522,0.0014059844187311848,0.102,0.898,0.0,"I've been on so many different types of medicines, I first started with Paxil for just anxiety.",pobj,-1,neu_vader,neg_vader
1468,1468,0.9955209847458572,0.004479015254142275,0.233,0.767,0.0,"Then a half year later the voices start, now I've been dragged through hell and back mentally, whether it be from all the meds or from the constant shit talking in my head about myself.",pobj,-1,neu_vader,neg_vader
1469,1469,0.991993486326016,0.008006513673975578,0.166,0.772,0.062,"I'm on 800mg of seroquel, 40mg prozac now, each day blurs together more and more and now I just feel like a fucking medicated, sedated useless piece of shit who can't function with or without medication.",pobj,-1,neu_vader,neg_vader
1470,1470,0.9999843864399934,1.5613560019905575e-05,0.306,0.6940000000000001,0.0,She's no longer on any medication.,pobj,-1,neu_vader,neg_vader
1471,1471,0.99985979227493,0.00014020772507485473,0.0,0.809,0.191,"She is currently seeing a psychiatrist and is on medication, but is not receiving any additional support.",pobj,-1,neu_vader,pos_vader
1472,1472,0.9999771567500764,2.284324991955365e-05,0.083,0.8390000000000001,0.078,"**TL;DR - mom has schizophrenia and is on medication, talks out loud to herself especially when upset, can't talk to her or go out with her, what should I do to help her?",pobj,-1,neu_vader,neg_vader
1473,1473,0.9999808234210256,1.917657898527014e-05,0.0,1.0,0.0,She then said to NOT take any medication they give me.,dobj,-1,neu_vader,pos_vader
1474,1474,0.9981465227011874,0.0018534772988312007,0.079,0.847,0.07400000000000001,"he hates us all and refuses to get help because the last time my father took him to get medication he came back thinking that the doctors ""planted more chips"" in his body.",dobj,-1,neu_vader,neg_vader
1475,1475,0.9999242761406916,7.57238593192976e-05,0.0,0.722,0.278,"he needs new meds, or help or something.",dobj,-1,neu_vader,pos_vader
1477,1477,0.999841554292395,0.0001584457076229131,0.0,1.0,0.0,Bouncing back and forth off of medication.,pobj,-1,neu_vader,pos_vader
1478,1478,0.9992757915558412,0.0007242084441471918,0.0,1.0,0.0,The reason I went off of my meds is because...well I couldn't do my job on my medication...I was so groggy and out of it on my pills...I do a very physical job.,pobj_pobj,-1,neu_vader,pos_vader
1479,1479,0.9981442205429542,0.0018557794570369466,0.14,0.86,0.0,They gave him medication but one of the side effects was Gynecomastia so he stopped taking his medication.,dobj,-1,neu_vader,neg_vader
1480,1480,0.9992017341605064,0.000798265839498887,0.049,0.848,0.10300000000000001,He doesn't want to go to the hospital or take any kind of medication because he believes there is nothing wrong with himself.,pobj,-1,neu_vader,pos_vader
1482,1482,0.9997329994453024,0.0002670005547009473,0.14800000000000002,0.852,0.0,I have been on meds for most of my life and nothing seems to help.,pobj,-1,neu_vader,neg_vader
1484,1484,0.9996405449444596,0.0003594550555556221,0.158,0.8420000000000001,0.0,"About five months ago, I went off of my meds because I started to not enjoy things.",pobj,-1,neu_vader,neg_vader
1485,1485,0.9994005772313804,0.0005994227686291478,0.0,0.5329999999999999,0.467,I'm sure he's on medication and he lives with a very loving and supporting family.,pobj,-1,neu_vader,pos_vader
1486,1486,0.9998745513302736,0.0001254486697390899,0.0,1.0,0.0,I reminded her to take her medicine and she tells me she does (but my sis who lives with her says she doesn't take it).,dobj,-1,neu_vader,pos_vader
1487,1487,0.9999883541951284,1.164580487364568e-05,0.0,1.0,0.0,"I said ""No, Ma, but I really think you should take your medicine"".",dobj,-1,neu_vader,pos_vader
1488,1488,0.9991606428921672,0.0008393571078437777,0.0,1.0,0.0,"This morning I felt myself come out of it, and shortly after it was time to take my meds again.",dobj,-1,neu_vader,pos_vader
1489,1489,0.9998035663722844,0.00019643362772525438,0.0,0.805,0.195,"So far, it is working better than the other meds I've been on.",pobj,-1,neu_vader,pos_vader
1490,1490,0.9999395776770214,6.042232299055384e-05,0.14400000000000002,0.856,0.0,My fiance got put on the Invega Sustenna injection three months ago because he was refusing medication.,dobj,-1,neu_vader,neg_vader
1492,1492,0.9983770248331568,0.0016229751668620175,0.06,0.94,0.0,"When I expressed my concern that he was having symptoms despite his medication, and that I thought Invega was causing problems, his psychiatrist insisted that he just needed time to adjust to it, and if I was concerned, he would prescribe oral Invega as a supplemental medication.",pobj,-1,neu_vader,neg_vader
1494,1494,0.9994912121400648,0.0005087878599508894,0.0,1.0,0.0,"The doctor told me the medication would reduce the voices and once I saw the cause and effect of the medication, I believed my doctor.",pobj,-1,neu_vader,pos_vader
1497,1497,0.9999785922461294,2.140775387434732e-05,0.0,1.0,0.0,Does anyone else feel completely normal on their medications?,pobj,-1,neu_vader,pos_vader
1498,1498,0.999854132150114,0.0001458678498664622,0.156,0.8440000000000001,0.0,"However, the alien in my head is warning me about being off my meds.",pobj,-1,neu_vader,neg_vader
1499,1499,0.9926955199143328,0.007304480085668281,0.136,0.787,0.076,He implying that it's irresponsible for me to be running around with a free mind and that I would get in so much trouble with the mental health review board because of something I might do while off my meds.,pobj,-1,neu_vader,neg_vader
1500,1500,0.9999428854180868,5.7114581892865295e-05,0.126,0.772,0.102,"Like, what is wrong with going about your life off meds with an alien in your head messing around with you?",pobj,-1,neu_vader,neg_vader
1502,1502,0.9996432568137787,0.0003567431862335746,0.0,1.0,0.0,"So again, what's the point of meds?",pobj,-1,neu_vader,pos_vader
1503,1503,0.9997352473329524,0.00026475266705309515,0.081,0.919,0.0,"Though, I've done some more research and I stumbled upon 'secondary schizophrenia' which seems more plausible, for that schizophrenia-like manifestation of symptoms can stem beyond just biological underpinnings; but with medication or illicit substance use, and which more likely for me is environmental stress.",pobj,-1,neu_vader,neg_vader
